source_id,target_id,relationship
,Statistics Canada,contributor
,,owl#imports
,Exprentis,contributor
,Thematix Partners LLC,contributor
,Deutsche Bank,contributor
,"The 'all' ontology for the European Extension of FBC is provided for convenience for FIBO users. This ontology does not add new assertions, but imports most of the Production (Released) ontologies that comprise the FIBO Foundations (FND), Business Entities (BE) and Financial Business and Commerce (FBC) domains, including all of FND but excluding individuals for North American governments and jurisdictions, financial services and regulatory organizations and related registries, as well as the related LCC region-specific ontologies.",explanatoryNote
,MIT,license
,State Street Bank and Trust,contributor
,,rdf-schema#seeAlso
,agnos.ai UK Ltd.,contributor
,Bloomberg LP,contributor
,Quarule,contributor
,John F. Gemski,contributor
,,owl#versionIRI
,Wells Fargo,contributor
,"The financial business and commerce domain covers business concepts that are common to common to a number of finance areas, such as loans, securities, and corporate actions, including products and services, financial intermediaries, registrars and regulators, and financial instruments and products.",abstract
,owl#Ontology,22-rdf-syntax-ns#type
,2023-01-30T18:00:00,modified
,"Capacity Post, Inc.",contributor
,Citigroup,contributor
, No Magic,contributor
,"Copyright (c) 2015-2023 EDM Council, Inc.",copyright
,Office of Financial Research (US Dept of the Treasury),contributor
,Federated Knowledge LLC,contributor
,"Adaptive, Inc.",contributor
,"EDMC Financial Industry Business Ontology (FIBO) Financial Business and Commerce (FBC) Domain, European Extension",title
,Nordea Bank AB,contributor
,Credit Suisse,contributor
,"Pinnacle Bank (Morgan Hill, California)",contributor
,2015-08-13T18:00:00,issued
,"Financial Business and Commerce Domain, European Extension",rdf-schema#label
,"Copyright (c) 2015-2023 Object Management Group, Inc.",copyright
,Tahoe Blue Ltd,contributor
